Sample,Exp1,Exp2
8525658,23.385794009539246,21.022560602046745
7313600,77.3679845721723,74.41638498199822
6913185,68.70202105324842,71.3367159494529
8460514,51.75745334592442,47.04821506700337
2767183,44.55840042502274,48.728783531622476
7929331,72.7162755104269,88.11471694913479
3708293,87.47809746337033,95.1133293979565
1694314,39.24197810177799,48.166048307182535
6901244,0.010388301644442986,0.013401793162330242
4004531,-2.227225560032542,-2.137067901736057
8835734,20.91577130003469,20.250273234273063
9415685,-8.04740701627817,-7.419700381513515
8059170,63.635742503898186,47.473398803888756
1851647,68.30591136112778,87.79614707742944
8139220,58.375175559452096,43.19173234768654
1088353,23.290216018587344,25.228948938981652
2506630,-5.409588549907776,-5.318617762475261
9431905,-4.761791241829949,-5.456804403789349
8099583,-6.749238229041833,-6.685114583977508
7505332,106.90952390883507,98.46233469904327
3778905,8.381690497208277,9.342449172096652
4505223,44.411066570663614,49.2272356680971
9935930,53.25095753435517,65.51915788407696
8111239,-1.9427474360594013,-2.062713785319084
8457238,14.648652912197242,17.29940330417746
7715986,76.4361455309982,92.00672805794852
5809373,99.10706931519599,108.98099965959646
6010713,17.12394863720858,22.550201892907964
7202861,79.93990610592724,79.9482075306567
1604489,30.075096333273066,27.815553117063512
6981505,117.87094039493319,102.70977529213977
7694289,66.30882958569057,67.66778794176727
1855737,-7.2508522450699555,-7.312872709038046
5248807,32.036177063504205,32.44848974593494
9480404,44.68633996209209,39.90044837156305
6035251,88.50432304271432,93.5705158312385
5235166,44.926590474425105,52.35301324381837
8977477,87.07692187583599,96.05174113395573
9969630,103.13789617058067,84.72227112127402
8328988,111.40152418286533,87.47088012825436
3526962,81.82138588254202,78.78283628242049
7790070,47.200839729773016,50.38025005233146
2465974,112.32260316590015,80.45963371395271
3531130,106.49188255298635,120.90056701056196
3322596,50.16912299516341,48.54961973988737
3621978,62.99493390259299,58.1160041526904
7820890,21.811746841182917,24.453199661886522
4551385,17.279257437719277,18.07445041064202
4988883,22.442626019726205,25.904704510594758
5116957,66.35709530401725,55.734308088142214
2264362,4.4306749137124655,7.841524172885538
7188659,33.256746607266365,29.55287091978147
1550652,44.327605101513036,50.973869106618295
5356859,80.48079415990394,81.6035030276783
9697425,24.950370223010008,22.54965704209353
1518817,65.23067055946377,55.35475772614944
3369992,33.0414578737777,46.74968986248125
2647807,36.46108249145669,50.796799525817754
7740923,76.64064017406982,68.38011917277892
2901438,62.340240164653466,64.04221691430367
9134693,63.647801687241156,69.65550464144675
9631465,90.2436604340179,94.2110496997789
2398863,83.89006743862957,101.29460867208941
5603319,54.357171795183994,52.29558728644698
6480593,27.79362042675267,36.663413945550545
8786139,0.2983845442735478,0.32213924195239346
5680968,53.803672014555595,48.73122839247611
9190165,7.193248693961294,7.878096217510382
1895665,25.127155641539463,28.580144407646458
5664705,105.39088488887798,107.89099224582937
7601408,115.98315277844478,81.20065170089033
7047738,65.76717757823191,54.289582925464956
1731693,94.40128026438416,90.07288762865657
9180050,-5.975740033102422,-6.333180453364396
4670343,17.408819517663904,20.95452737488281
6489678,19.38060953259054,18.14662933171046
1430552,46.41234969826078,49.82737241337382
3064831,96.96161534561094,75.33079807900067
9036801,-1.5106767805968608,-1.677050784951499
4749338,81.32401568049768,85.71341007093166
3196674,97.57653043228564,114.91759090054447
7839581,89.09080215581866,73.24549949100188
7107992,2.7308834448579535,2.7933386037229075
9581547,55.094963776808285,59.58644574905888
4296069,72.96724793689546,67.98981627593292
8135379,10.969452763136525,8.869733455568218
6903326,31.477979409822538,40.54204711008905
6914455,61.289369275088475,57.345177027848266
6112558,14.458997286020432,16.90790410808584
9431466,41.63466691904259,47.840326384413686
4786280,1.9543141842019767,1.9127890103034617
8683517,8.209398738995576,7.847752684918402
1833338,48.03466299496534,46.09782085228839
